DATE,DGS10,DGS2,T10Y2Y
1/31/2001,5.19,4.62,0.57
2/1/2001,5.1,4.55,0.55
2/2/2001,5.17,4.65,0.52
2/5/2001,5.18,4.68,0.5
2/6/2001,5.22,4.72,0.5
2/7/2001,5.1,4.7,0.4
2/8/2001,5.1,4.73,0.37
2/9/2001,5.03,4.67,0.36
2/12/2001,5.05,4.67,0.38
2/13/2001,5.07,4.75,0.32
2/14/2001,5.13,4.84,0.29
2/15/2001,5.19,4.89,0.3
2/16/2001,5.11,4.75,0.36
2/19/2001,5.11,4.74,0.37
2/20/2001,5.11,4.73,0.38
2/21/2001,5.14,4.68,0.46
2/22/2001,5.15,4.63,0.52
2/23/2001,5.1,4.53,0.57
2/26/2001,5.05,4.46,0.59
2/27/2001,4.96,4.44,0.52
2/28/2001,4.92,4.41,0.51
3/1/2001,4.87,4.41,0.46
3/2/2001,4.95,4.48,0.47
3/5/2001,4.98,4.49,0.49
3/6/2001,4.99,4.49,0.5
3/7/2001,4.92,4.43,0.49
3/8/2001,4.89,4.43,0.46
3/9/2001,4.95,4.47,0.48
3/12/2001,4.92,4.46,0.46
3/13/2001,4.95,4.46,0.49
3/14/2001,4.84,4.32,0.52
3/15/2001,4.81,4.22,0.59
3/16/2001,4.78,4.26,0.52
3/19/2001,4.82,4.32,0.5
3/20/2001,4.78,4.24,0.54
3/21/2001,4.77,4.21,0.56
3/22/2001,4.73,4.17,0.56
3/23/2001,4.8,4.24,0.56
3/26/2001,4.85,4.27,0.58
3/27/2001,5,4.41,0.59
3/28/2001,4.97,4.3,0.67
3/29/2001,4.98,4.27,0.71
3/30/2001,4.93,4.18,0.75
4/2/2001,4.98,4.22,0.76
4/3/2001,4.94,4.15,0.79
4/4/2001,4.94,4.12,0.82
4/5/2001,4.98,4.19,0.79
4/6/2001,4.89,4.07,0.82
4/9/2001,4.93,4.1,0.83
4/10/2001,5.09,4.24,0.85
4/11/2001,5.12,4.29,0.83
4/12/2001,5.17,4.36,0.81
4/13/2001,5.225,4.425,0.8
4/16/2001,5.28,4.49,0.79
4/17/2001,5.21,4.41,0.8
4/18/2001,5.14,4.26,0.88
4/19/2001,5.27,4.29,0.98
4/20/2001,5.29,4.26,1.03
4/23/2001,5.2,4.15,1.05
4/24/2001,5.22,4.16,1.06
4/25/2001,5.28,4.2,1.08
4/26/2001,5.2,4.14,1.06
4/27/2001,5.34,4.28,1.06
4/30/2001,5.35,4.3,1.05
5/1/2001,5.3,4.23,1.07
5/2/2001,5.31,4.27,1.04
5/3/2001,5.22,4.22,1
5/4/2001,5.21,4.14,1.07
5/7/2001,5.21,4.12,1.09
5/8/2001,5.24,4.1,1.14
5/9/2001,5.2,4.07,1.13
5/10/2001,5.31,4.17,1.14
5/11/2001,5.51,4.36,1.15
5/14/2001,5.46,4.29,1.17
5/15/2001,5.5,4.28,1.22
5/16/2001,5.48,4.25,1.23
5/17/2001,5.46,4.33,1.13
5/18/2001,5.41,4.37,1.04
5/21/2001,5.41,4.37,1.04
5/22/2001,5.42,4.34,1.08
5/23/2001,5.41,4.29,1.12
5/24/2001,5.52,4.32,1.2
5/25/2001,5.52,4.31,1.21
5/28/2001,5.53,4.32,1.21
5/29/2001,5.54,4.33,1.21
5/30/2001,5.54,4.34,1.2
5/31/2001,5.43,4.22,1.21
6/1/2001,5.39,4.22,1.17
6/4/2001,5.35,4.19,1.16
6/5/2001,5.29,4.12,1.17
6/6/2001,5.27,4.12,1.15
6/7/2001,5.33,4.14,1.19
6/8/2001,5.38,4.17,1.21
6/11/2001,5.32,4.11,1.21
6/12/2001,5.27,4.09,1.18
6/13/2001,5.28,4.08,1.2
6/14/2001,5.26,4.04,1.22
6/15/2001,5.27,4.01,1.26
6/18/2001,5.27,3.98,1.29
6/19/2001,5.26,3.99,1.27
6/20/2001,5.24,3.98,1.26
6/21/2001,5.22,3.99,1.23
6/22/2001,5.14,3.93,1.21
6/25/2001,5.16,3.96,1.2
6/26/2001,5.24,4.03,1.21
6/27/2001,5.26,4.06,1.2
6/28/2001,5.35,4.22,1.13
6/29/2001,5.42,4.25,1.17
7/2/2001,5.37,4.21,1.16
7/3/2001,5.41,4.24,1.17
7/4/2001,5.425,4.24,1.185
7/5/2001,5.44,4.24,1.2
7/6/2001,5.41,4.16,1.25
7/9/2001,5.37,4.15,1.22
7/10/2001,5.32,4.08,1.24
7/11/2001,5.31,4.07,1.24
7/12/2001,5.27,4.07,1.2
7/13/2001,5.27,4.12,1.15
7/16/2001,5.21,4.07,1.14
7/17/2001,5.22,4.09,1.13
7/18/2001,5.12,3.96,1.16
7/19/2001,5.13,3.98,1.15
7/20/2001,5.15,3.98,1.17
7/23/2001,5.13,3.98,1.15
7/24/2001,5.13,3.97,1.16
7/25/2001,5.2,3.98,1.22
7/26/2001,5.19,3.94,1.25
7/27/2001,5.13,3.87,1.26
7/30/2001,5.11,3.86,1.25
7/31/2001,5.07,3.79,1.28
8/1/2001,5.11,3.83,1.28
8/2/2001,5.17,3.89,1.28
8/3/2001,5.2,3.91,1.29
8/6/2001,5.19,3.88,1.31
8/7/2001,5.2,3.9,1.3
8/8/2001,4.99,3.77,1.22
8/9/2001,5.04,3.77,1.27
8/10/2001,4.99,3.73,1.26
8/13/2001,4.97,3.7,1.27
8/14/2001,4.97,3.74,1.23
8/15/2001,5,3.8,1.2
8/16/2001,4.95,3.75,1.2
8/17/2001,4.84,3.67,1.17
8/20/2001,4.91,3.74,1.17
8/21/2001,4.87,3.69,1.18
8/22/2001,4.91,3.76,1.15
8/23/2001,4.89,3.72,1.17
8/24/2001,4.93,3.76,1.17
8/27/2001,4.94,3.78,1.16
8/28/2001,4.85,3.71,1.14
8/29/2001,4.78,3.67,1.11
8/30/2001,4.79,3.61,1.18
8/31/2001,4.85,3.64,1.21
9/3/2001,4.92,3.735,1.185
9/4/2001,4.99,3.83,1.16
9/5/2001,4.97,3.79,1.18
9/6/2001,4.86,3.65,1.21
9/7/2001,4.8,3.53,1.27
9/10/2001,4.84,3.53,1.31
9/11/2001,4.77,3.35,1.42
9/12/2001,4.71,3.17,1.54
9/13/2001,4.64,2.99,1.65
9/14/2001,4.57,2.87,1.7
9/17/2001,4.63,2.96,1.67
9/18/2001,4.72,2.96,1.76
9/19/2001,4.69,2.81,1.88
9/20/2001,4.75,2.91,1.84
9/21/2001,4.7,2.91,1.79
9/24/2001,4.73,2.94,1.79
9/25/2001,4.72,2.88,1.84
9/26/2001,4.65,2.82,1.83
9/27/2001,4.58,2.78,1.8
9/28/2001,4.6,2.86,1.74
10/1/2001,4.55,2.82,1.73
10/2/2001,4.53,2.77,1.76
10/3/2001,4.5,2.77,1.73
10/4/2001,4.53,2.75,1.78
10/5/2001,4.52,2.71,1.81
10/8/2001,4.57,2.725,1.845
10/9/2001,4.62,2.74,1.88
10/10/2001,4.61,2.78,1.83
10/11/2001,4.69,2.88,1.81
10/12/2001,4.68,2.81,1.87
10/15/2001,4.62,2.78,1.84
10/16/2001,4.59,2.77,1.82
10/17/2001,4.59,2.8,1.79
10/18/2001,4.58,2.77,1.81
10/19/2001,4.63,2.77,1.86
10/22/2001,4.63,2.79,1.84
10/23/2001,4.66,2.81,1.85
10/24/2001,4.61,2.72,1.89
10/25/2001,4.56,2.63,1.93
10/26/2001,4.53,2.63,1.9
10/29/2001,4.5,2.55,1.95
10/30/2001,4.44,2.48,1.96
10/31/2001,4.3,2.44,1.86
11/1/2001,4.24,2.49,1.75
11/2/2001,4.37,2.48,1.89
11/5/2001,4.31,2.46,1.85
11/6/2001,4.3,2.37,1.93
11/7/2001,4.22,2.32,1.9
11/8/2001,4.32,2.42,1.9
11/9/2001,4.34,2.45,1.89
11/12/2001,4.375,2.495,1.88
11/13/2001,4.41,2.54,1.87
11/14/2001,4.54,2.7,1.84
11/15/2001,4.79,2.98,1.81
11/16/2001,4.91,3.09,1.82
11/19/2001,4.8,2.92,1.88
11/20/2001,4.88,2.96,1.92
11/21/2001,4.98,3.11,1.87
11/22/2001,5.01,3.155,1.855
11/23/2001,5.04,3.2,1.84
11/26/2001,5.05,3.22,1.83
11/27/2001,4.98,3.11,1.87
11/28/2001,4.98,3.12,1.86
11/29/2001,4.79,2.87,1.92
11/30/2001,4.78,2.84,1.94
12/3/2001,4.75,2.82,1.93
12/4/2001,4.7,2.81,1.89
12/5/2001,4.92,3.07,1.85
12/6/2001,5.04,3.19,1.85
12/7/2001,5.2,3.19,2.01
12/10/2001,5.17,3.1,2.07
12/11/2001,5.13,3.03,2.1
12/12/2001,5.02,2.97,2.05
12/13/2001,5.13,3.09,2.04
12/14/2001,5.24,3.2,2.04
12/17/2001,5.26,3.21,2.05
12/18/2001,5.16,3.13,2.03
12/19/2001,5.08,3.11,1.97
12/20/2001,5.08,3.15,1.93
12/21/2001,5.12,3.17,1.95
12/24/2001,5.18,3.22,1.96
12/25/2001,5.2,3.24,1.96
12/26/2001,5.22,3.26,1.96
12/27/2001,5.13,3.19,1.94
12/28/2001,5.15,3.16,1.99
12/31/2001,5.07,3.07,2
1/1/2002,5.135,3.145,1.99
1/2/2002,5.2,3.22,1.98
1/3/2002,5.16,3.19,1.97
1/4/2002,5.18,3.19,1.99
1/7/2002,5.09,3.08,2.01
1/8/2002,5.1,3.07,2.03
1/9/2002,5.1,3.03,2.07
1/10/2002,5,2.94,2.06
1/11/2002,4.92,2.76,2.16
1/14/2002,4.91,2.79,2.12
1/15/2002,4.88,2.79,2.09
1/16/2002,4.88,2.84,2.04
1/17/2002,4.98,2.96,2.02
1/18/2002,4.94,2.91,2.03
1/21/2002,4.95,2.94,2.01
1/22/2002,4.96,2.97,1.99
1/23/2002,5.05,3.07,1.98
1/24/2002,5.07,3.15,1.92
1/25/2002,5.1,3.17,1.93
1/28/2002,5.12,3.19,1.93
1/29/2002,5.02,3.05,1.97
1/30/2002,5.02,3.06,1.96
1/31/2002,5.07,3.16,1.91
2/1/2002,5.02,3.08,1.94
2/4/2002,4.94,2.99,1.95
2/5/2002,4.92,2.99,1.93
2/6/2002,4.92,2.98,1.94
2/7/2002,4.93,2.99,1.94
2/8/2002,4.9,2.95,1.95
2/11/2002,4.91,2.95,1.96
2/12/2002,4.97,3.04,1.93
2/13/2002,5.01,3.09,1.92
2/14/2002,4.95,3.07,1.88
2/15/2002,4.86,2.97,1.89
2/18/2002,4.87,2.975,1.895
2/19/2002,4.88,2.98,1.9
2/20/2002,4.88,3,1.88
2/21/2002,4.88,3,1.88
2/22/2002,4.84,2.97,1.87
2/25/2002,4.86,3.01,1.85
2/26/2002,4.93,3.08,1.85
2/27/2002,4.84,3.09,1.75
2/28/2002,4.88,3.06,1.82
3/1/2002,4.98,3.18,1.8
3/4/2002,5.02,3.24,1.78
3/5/2002,5.02,3.25,1.77
3/6/2002,5.06,3.26,1.8
3/7/2002,5.22,3.36,1.86
3/8/2002,5.33,3.6,1.73
3/11/2002,5.33,3.59,1.74
3/12/2002,5.32,3.56,1.76
3/13/2002,5.28,3.49,1.79
3/14/2002,5.4,3.63,1.77
3/15/2002,5.35,3.63,1.72
3/18/2002,5.32,3.67,1.65
3/19/2002,5.33,3.64,1.69
3/20/2002,5.4,3.71,1.69
3/21/2002,5.39,3.73,1.66
3/22/2002,5.4,3.77,1.63
3/25/2002,5.41,3.78,1.63
3/26/2002,5.35,3.68,1.67
3/27/2002,5.35,3.66,1.69
3/28/2002,5.42,3.72,1.7
3/29/2002,5.43,3.73,1.7
4/1/2002,5.44,3.74,1.7
4/2/2002,5.36,3.63,1.73
4/3/2002,5.3,3.55,1.75
4/4/2002,5.28,3.57,1.71
4/5/2002,5.22,3.49,1.73
4/8/2002,5.25,3.51,1.74
4/9/2002,5.22,3.48,1.74
4/10/2002,5.24,3.48,1.76
4/11/2002,5.22,3.47,1.75
4/12/2002,5.18,3.41,1.77
4/15/2002,5.15,3.38,1.77
4/16/2002,5.2,3.43,1.77
4/17/2002,5.24,3.41,1.83
4/18/2002,5.23,3.38,1.85
4/19/2002,5.21,3.36,1.85
4/22/2002,5.19,3.37,1.82
4/23/2002,5.18,3.39,1.79
4/24/2002,5.11,3.28,1.83
4/25/2002,5.1,3.25,1.85
4/26/2002,5.08,3.22,1.86
4/29/2002,5.13,3.26,1.87
4/30/2002,5.11,3.24,1.87
5/1/2002,5.08,3.21,1.87
5/2/2002,5.13,3.25,1.88
5/3/2002,5.08,3.17,1.91
5/6/2002,5.1,3.19,1.91
5/7/2002,5.09,3.14,1.95
5/8/2002,5.24,3.32,1.92
5/9/2002,5.2,3.27,1.93
5/10/2002,5.15,3.19,1.96
5/13/2002,5.23,3.28,1.95
5/14/2002,5.32,3.4,1.92
5/15/2002,5.28,3.37,1.91
5/16/2002,5.2,3.28,1.92
5/17/2002,5.27,3.41,1.86
5/20/2002,5.21,3.33,1.88
5/21/2002,5.18,3.28,1.9
5/22/2002,5.13,3.23,1.9
5/23/2002,5.16,3.28,1.88
5/24/2002,5.16,3.28,1.88
5/27/2002,5.16,3.29,1.87
5/28/2002,5.16,3.3,1.86
5/29/2002,5.11,3.24,1.87
5/30/2002,5.06,3.17,1.89
5/31/2002,5.08,3.22,1.86
6/3/2002,5.06,3.19,1.87
6/4/2002,5.04,3.13,1.91
6/5/2002,5.08,3.16,1.92
6/6/2002,5.04,3.13,1.91
6/7/2002,5.1,3.16,1.94
6/10/2002,5.07,3.15,1.92
6/11/2002,5.02,3.09,1.93
6/12/2002,4.98,3.05,1.93
6/13/2002,4.94,3,1.94
6/14/2002,4.83,2.92,1.91
6/17/2002,4.89,2.96,1.93
6/18/2002,4.88,2.93,1.95
6/19/2002,4.76,2.81,1.95
